"bsn","bbsn","user_id"
"0.000",-0.3509497836322737,"2201"
"0.000",0.3056424850491055,"499"
"0.000",93.4669708828227,"265"
"0.000",-52.52314511944661,"1839"
"0.000",154.48709496473788,"893"
"0.000",6.590406791634578,"993"
"0.000",971.4160071642234,"568"
"0.000",0.3139769424950458,"805"
"0.000",24.202063905930586,"1822"
"0.000",89.77626697855304,"2111"
"0.000",149.34188023079798,"1139"
"0.000",-1.8474111129762605e-13,"2165"
"0.000",758.1507402199788,"100"
"0.000",-0.41595118584478996,"1223"
"0.000",2.6963122552282073,"925"
"0.000",343.7460593867127,"1342"
"0.000",147.7949801345106,"2039"
"0.000",-2.021745232017537,"429"
"0.000",66.043992351581,"835"
"0.000",9.36898306507203,"1498"
"0.000",0.281114148278391,"141"
"0.000",93.48971300963485,"1026"
"0.000",51.83285720309688,"211"
"0.000",1055.0866759922687,"1320"
"0.000",55.2138562061551,"1420"
"0.000",-60.17706350752734,"1191"
"0.000",-0.33939334047191494,"901"
"0.000",-1.4210854715202004e-14,"449"
"0.000",18.770108026594613,"2185"
"0.000",0.7317386935335435,"1421"
"0.000",224.10792386186247,"828"
"0.000",70.96100861979272,"1989"
"0.000",127.047125122549,"1587"
"0.000",13.241951237104466,"1091"
"0.000",611.6874559443827,"839"
"0.000",189.9737777247788,"1075"
"0.000",85.14770055674039,"539"
"0.000",215.32067267667233,"1128"
"0.000",258.71844870528304,"1284"
"0.000",665.8176080802382,"874"
"0.000",52.70254009406696,"1899"
"0.000",278.8059516412536,"1691"
"0.000",-0.1487166777831419,"2009"
"0.000",616.8131130948312,"2108"
"0.000",0,"946"
"0.000",92.22672576266062,"1494"
"0.000",357.9841910562279,"2182"
"0.000",46.113317847036726,"1045"
"0.000",5.684341886080802e-14,"1307"
"0.000",324.2872798183337,"770"
"0.000",-37.131158038432815,"271"
"0.000",257.9018257135337,"1883"
"0.000",0.17572099052217993,"417"
"0.000",-19.405838798296816,"1175"
"0.000",678.2044138772823,"529"
"0.000",601.346115301616,"791"
"0.000",137.77286133781467,"775"
"0.000",881.7156683248446,"2152"
"0.000",-95.08527827697675,"2040"
"0.000",353.31062123935425,"1263"
"0.000",907.3553316271916,"1833"
"0.000",149.29437844660987,"2025"
"0.000",919.2542635365356,"1682"
"0.000",85.48371011987066,"1431"
"0.000",-0.7216054519913939,"120"
"0.000",43.90190838347464,"2082"
"0.000",-1.4210854715202004e-14,"695"
"0.000",0.4847803476890391,"1415"
"0.000",15.593426128635869,"1510"
"0.000",-173.18661646060403,"1368"
"0.000",509.5469550475894,"1749"
"0.000",307.35631522724,"2006"
"0.000",111.78845677033189,"1692"
"0.000",100.77912639976866,"1194"
"0.000",9.136338040152424,"1705"
"0.000",-7.815970093361102e-13,"1463"
"0.000",38.25052043633234,"1829"
"0.000",290.4864427319112,"315"
"0.000",34.276922371847824,"1841"
"0.000",138.64639875098197,"841"
"0.000",26.321530074188864,"1030"
"0.000",24.63130240876962,"1614"
"0.000",140.50102300831185,"803"
"0.000",-1.4210854715202004e-14,"2057"
"0.000",39.38568325071438,"35"
"0.000",115.8949082691622,"2063"
"0.000",11.474703401769972,"963"
"0.000",-78.50832294637965,"1278"
"0.000",711.8536184990819,"400"
"0.000",747.0914378606549,"2015"
"0.000",61.67864794853787,"1880"
"0.000",1.4210854715202004e-14,"1266"
"0.000",668.1765610611774,"391"
"0.000",120.35928872474494,"487"
"0.000",26.48713303129658,"1718"
"0.000",994.4935404894641,"1190"
"0.000",101.99440881256513,"1664"
"0.000",-122.06363562954485,"2183"
"0.000",0.43551504929381224,"714"
"0.000",631.6572737732786,"1920"
"0.000",724.2578588695718,"906"
"0.000",283.35410318906673,"909"
"0.000",152.86250374524494,"1321"
"0.000",0.2505825087946505,"745"
"0.000",0,"152"
"0.000",-86.41770599293542,"1049"
"0.000",0,"1685"
"0.000",1.0645679831113029,"428"
"0.000",223.65440112324396,"1786"
"0.000",1.6146595151693504,"747"
"0.000",10.588887932898302,"1324"
"0.000",52.52271692485512,"164"
"0.000",802.2431059542907,"1098"
"0.000",-364.40909791914,"1325"
"0.000",-90.98262062170528,"186"
"0.000",22.994728254140355,"1548"
"0.000",617.5112221602777,"501"
"0.000",147.4667668025686,"790"
"0.000",0.00033104480554868587,"1489"
"0.000",191.62093175391436,"652"
"0.000",111.76669715543359,"273"
"0.000",-0.2928290268533402,"51"
"0.000",32.818295545233894,"951"
"0.000",-223.687776596162,"350"
"0.000",138.13185350306443,"758"
"0.000",135.2917739812708,"2080"
"0.000",83.78816011874459,"2128"
"0.000",628.1435099072952,"2196"
"0.000",394.3663761281193,"176"
"0.000",365.69361168191847,"576"
"0.000",188.74238442599952,"1831"
"0.000",-43.01349660177496,"292"
"0.000",121.52544428848046,"1331"
"0.000",17.202914073850906,"929"
"0.000",912.0194675857521,"663"
"0.000",433.2880075690111,"1552"
"0.000",648.1879755236744,"1589"
"0.000",1.4210854715202004e-14,"1493"
"0.000",0.05375493346367932,"1811"
"0.000",72.82975922600285,"2038"
"0.000",276.79070896571216,"1373"
"0.000",575.0978982834058,"764"
"0.000",41.63029906930707,"556"
"0.000",42.60236527646145,"940"
"0.000",76.32856303233996,"173"
"0.000",0,"1963"
"0.000",319.1676010526324,"42"
"0.000",0,"876"
"0.000",0.7105366777103086,"113"
"0.000",63.81998337957171,"1742"
"0.000",-81.25712219843551,"632"
"0.000",414.86238798605496,"440"
"0.000",-59.95037409617922,"2054"
"0.000",121.18325987101127,"1004"
"0.000",93.39947703278929,"1313"
"0.000",222.69468699620592,"19"
"0.000",-369.03079238671455,"160"
"0.000",11.058465493290186,"644"
"0.000",89.50633575658485,"1857"
"0.000",502.43495628078773,"1262"
"0.000",76.00336173682061,"357"
"0.000",151.76478229710082,"1143"
"0.000",-433.94531600963495,"769"
"0.000",-1.7053025658242404e-13,"266"
"0.000",142.2817277839555,"1287"
"0.000",749.0518018595619,"1550"
"0.000",-159.0246053546761,"366"
"0.000",0,"307"
"0.000",0,"91"
"0.000",568.2280252281969,"305"
"0.000",298.9584616182657,"1606"
"0.000",0,"1312"
"0.000",6.58806291631187,"743"
"0.000",186.73698861533188,"1484"
"0.000",30.63485185542342,"1940"
"0.000",553.2995048911281,"1984"
"0.000",312.4099420234014,"1602"
"0.000",130.34443205253237,"1662"
"0.000",15.650158615180146,"823"
"0.000",136.83811147366745,"822"
"0.000",-76.11775051314378,"1118"
"0.000",299.46112628201723,"1025"
"0.000",7.57165935201337,"175"
"0.000",3.694096682082389,"596"
"0.000",12.11271265888169,"50"
"0.000",-89.02096916471612,"1319"
"0.000",148.35723763331708,"1104"
"0.000",0,"699"
"0.000",273.6917786997059,"1975"
"0.000",-0.9508360446611164,"1936"
"0.000",46.33956316661613,"1603"
"0.000",-359.5871691385512,"128"
"0.000",233.91561968715433,"1942"
"0.000",12.892887877405983,"1992"
"0.000",138.77368024609652,"344"
"0.000",301.6380280522166,"1078"
"0.000",60.60624327159813,"534"
"0.000",18.906983601077478,"2140"
"0.000",0.7395685531409129,"1522"
"0.000",44.64678732291664,"1967"
"0.000",4.404590286666036,"637"
"0.000",83.20781835420179,"355"
"0.000",-4.689582056016661e-13,"1403"
"0.000",87.0111831374994,"222"
"0.000",157.3857569940079,"1006"
"0.000",123.27918809502731,"922"
"0.000",0.780337225303029,"787"
"0.000",623.5531002028362,"2099"
"0.000",483.63278955769033,"182"
"0.000",378.5408709272014,"1950"
"0.000",88.94522840712118,"1549"
"0.000",0,"563"
"0.000",155.1411474806246,"1474"
"0.000",96.47871151157206,"1616"
"0.000",-549.6226297454426,"1613"
"0.000",0.7405153924559045,"667"
"0.000",-794.8254791588861,"481"
"0.000",7.016738911175395,"1828"
"0.000",214.22581196344257,"1779"
"0.000",245.42849924552633,"2098"
"0.000",48.45080111001844,"1804"
"0.000",171.82907538028905,"438"
"0.000",95.71390302437447,"382"
"0.000",638.0570618172094,"853"
"0.000",988.1698154147778,"378"
"0.000",95.03382335684442,"2073"
"0.000",410.691129672249,"1349"
"0.000",258.50100911986715,"799"
"0.000",19.2610337547778,"1044"
"0.000",-121.89347190353047,"97"
"0.000",-13.677104276192651,"1823"
"0.000",246.8536988495901,"1848"
"0.000",75.63374496594655,"589"
"0.000",378.95317466792454,"1167"
"0.000",434.3193712839098,"567"
"0.000",39.307889249824385,"682"
"0.000",640.7473010454763,"44"
"0.000",284.13649062273805,"1144"
"0.000",0,"2150"
"0.000",0.3300032312039747,"816"
"0.000",134.18900646491335,"1646"
"0.000",0,"507"
"0.000",233.18370428311738,"944"
"0.000",-0.5991233106696399,"419"
"0.000",5.254634560498474,"1336"
"0.000",1.2687301796943586,"664"
"0.000",-166.73596507491146,"551"
"0.000",0,"95"
"0.000",2.303004906519419,"1540"
"0.000",94.88915971285634,"1434"
"0.000",690.6253104017015,"965"
"0.000",0.5531032390445318,"1250"
"0.000",-0.08822002667008633,"172"
"0.000",775.6277050601581,"521"
"0.000",-411.23505711033675,"981"
"0.000",384.1581156413476,"1334"
"0.000",-7.768508179888158,"1221"
"0.000",51.02725368052292,"249"
"0.000",344.9797657137044,"1678"
"0.000",12.679882804291111,"639"
"0.000",0,"209"
"0.000",11.30194396892415,"74"
"0.000",191.39835626084425,"1774"
"0.000",207.83686288368133,"947"
"0.000",177.75862598574662,"1748"
"0.000",0.8353864823987323,"1411"
"0.000",2.0200070153851897,"972"
"0.000",0.2505825087946505,"761"
"0.000",0,"1084"
"0.000",-86.67266844474187,"90"
"0.000",1.6173877834902584,"904"
"0.000",145.63544513466968,"1428"
"0.000",480.98059197484815,"1151"
"0.000",-8.526512829121202e-14,"498"
"0.000",0,"862"
"0.000",2.1673013053966486,"1185"
"0.000",91.04772315073286,"469"
"0.000",41.74001364243237,"494"
"0.000",-237.33858234442926,"118"
"0.000",198.6283673501258,"1265"
"0.000",656.585602668595,"1793"
"0.000",115.54462918457867,"488"
"0.000",935.2305160197764,"1048"
"0.000",5.41034037328734,"1101"
"0.000",83.55566161325584,"360"
"0.000",3.276174934349683,"1770"
"0.000",104.00718278292177,"726"
"0.000",2.4210170115398455,"1215"
"0.000",2.9459269933801835,"1476"
"0.000",138.89644252670078,"2105"
"0.000",159.32181281008874,"1727"
"0.000",186.20019146574148,"2224"
"0.000",77.65421604808672,"12"
"0.000",62.76398132029268,"1792"
"0.000",75.23471353976711,"1574"
"0.000",224.52408338038737,"1283"
"0.000",18.38597269740103,"899"
"0.000",-1.256065252062001,"675"
"0.000",141.7179629462012,"696"
"0.000",5.684015142956369,"969"
"0.000",-379.7164993071365,"264"
"0.000",-0.46579345033296704,"1253"
"0.000",566.960815142314,"270"
"0.000",486.64056309996243,"898"
"0.000",0,"384"
"0.000",770.3398001720797,"1713"
"0.000",64.66324285672329,"1145"
"0.000",882.1792452794251,"826"
"0.000",-35.269678043441004,"2114"
"0.000",5.3141988066143,"1226"
"0.000",654.6162241618734,"911"
"0.000",646.6635601430551,"855"
"0.000",461.81968646899213,"1615"
"0.000",0,"1248"
"0.000",2.7000623958883807e-13,"1564"
"0.000",196.0776958500649,"2160"
"0.000",277.37787628866147,"1844"
"0.000",657.0584941077185,"711"
"0.000",67.09840509993137,"768"
"0.000",702.3438588014967,"838"
"0.000",1.4210854715202004e-14,"280"
"0.000",-3.230220294651531,"1928"
"0.000",-1.0128747007450158,"88"
"0.000",9.861009027280673,"188"
"0.000",0.5261353179640906,"461"
"0.000",621.7319454093873,"1878"
"0.000",178.49387486318932,"1467"
"0.000",5.684341886080802e-14,"2155"
"0.000",8.526512829121202e-14,"1046"
"0.000",244.9626720260428,"2164"
"0.000",11.599387871987606,"1932"
"0.000",143.23004273639637,"650"
"0.000",165.12189324816663,"226"
"0.000",172.97042291189467,"843"
"0.000",37.63627604503404,"1161"
"0.000",21.99987307625932,"447"
"0.000",64.80462550687798,"1911"
"0.000",0,"298"
"0.000",440.27065460129586,"1647"
"0.000",89.0563106644977,"1944"
"0.000",-94.84909069986708,"2129"
"0.000",1.5150297916100044,"1639"
"0.000",748.7779792530118,"2153"
"0.000",-104.25795790081318,"1495"
"0.000",76.77363775057482,"1021"
"0.000",64.33047066036738,"1165"
"0.000",1158.752466491152,"1429"
"0.000",3.9343732808497265,"807"
"0.000",140.73373643324598,"624"
"0.000",0.6876650646183293,"681"
"0.000",228.21155512406494,"361"
"0.000",36.59532688024928,"1173"
"0.000",4.103903065424959,"2227"
"0.000",0,"1557"
"0.000",140.97004410074047,"785"
"0.000",408.110645343634,"472"
"0.000",88.15958145553235,"643"
"0.000",-29.779461991212756,"2074"
"0.000",210.16393617491568,"537"
"0.000",81.70706209700866,"1914"
"0.000",0,"373"
"0.000",999.8004328566365,"252"
"0.000",-0.1827449161560537,"1199"
"0.000",-850.9584948882775,"1316"
"0.000",534.5923596062137,"1086"
"0.000",144.12744834223082,"2078"
"0.000",69.78717644989293,"722"
"0.000",-656.4041841307493,"1097"
"0.000",0.059216305081861265,"1374"
"0.000",-0.18962232240964738,"369"
"0.000",94.04343747761631,"243"
"0.000",0.43876995914068573,"2010"
"0.000",0.2848277380465021,"902"
"0.000",693.0765834740945,"1309"
"0.000",30.84501564808,"740"
"0.000",147.52959820898192,"1178"
"0.000",205.18838880240946,"2166"
"0.000",407.036669824699,"2027"
"0.000",-37.093052337025426,"230"
"0.000",-43.02713371649136,"1864"
"0.000",352.38023829111006,"2236"
"0.000",-90.09916269024006,"573"
"0.000",41.04688015870547,"1998"
"0.000",14.842199473384454,"1451"
"0.000",16.48653659162909,"987"
"0.000",44.61644375150369,"2007"
"0.000",114.43775955095441,"2199"
"0.000",2.045737363564271,"852"
"0.000",23.187461475637022,"1927"
"0.000",112.73440096727387,"611"
"0.000",0,"1246"
"0.000",198.2516330570071,"1206"
"0.000",0.25559183204424585,"1937"
"0.000",445.0487987285463,"1775"
"0.000",0.6494066412020061,"708"
"0.000",-89.9068531943224,"455"
"0.000",198.7623922505254,"1630"
"0.000",158.14409526872217,"1693"
"0.000",410.0540288406016,"1592"
"0.000",10.220026167040345,"713"
"0.000",411.2520484879462,"1205"
"0.000",3.530811399012407,"930"
"0.000",0,"701"
"0.000",139.2831517048889,"1861"
"0.000",40.10881976294187,"132"
"0.000",81.91459042537964,"322"
"0.000",684.55435878504,"1414"
"0.000",86.39562422573991,"1953"
"0.000",855.3620789432123,"1106"
"0.000",345.40644031256966,"1052"
"0.000",914.7960976879694,"1413"
"0.000",-4.689582056016661e-13,"1202"
"0.000",6.58806291631187,"744"
"0.000",2.1569324385124844,"2138"
"0.000",-1.8120517219844743,"1462"
"0.000",126.04078438340983,"527"
"0.000",82.07047002262695,"490"
"0.000",26.440898065049986,"286"
"0.000",15.967641721674582,"376"
"0.000",1177.7437425573082,"860"
"0.000",45.15134425251995,"480"
"0.000",108.14916833829895,"2067"
"0.000",605.4699359932742,"1834"
"0.000",0.059216305081861265,"1470"
"0.000",760.232723635344,"989"
"0.000",127.53789740892093,"1159"
"0.000",26.010420171007212,"2117"
"0.000",854.9388481965251,"725"
"0.000",122.09852629520852,"832"
"0.000",423.03605853414695,"907"
"0.000",87.62823030827596,"1784"
"0.000",199.2665255288927,"1766"
"0.000",457.1218751298695,"1001"
"0.000",0.2505825087946505,"746"
"0.000",216.20081022852924,"2024"
"0.000",24.63130240876962,"1863"
"0.000",110.41510945181506,"1764"
"0.000",0.3578837092882594,"2187"
"0.000",259.7105563706167,"1335"
"0.000",82.51854712078654,"1305"
"0.000",0.4265493179069182,"1943"
"0.000",628.2187709179515,"1869"
"0.000",184.27777844686523,"918"
"0.000",446.72937901052063,"1293"
"0.000",271.1100392277265,"848"
"0.000",79.2215065130111,"2133"
"0.000",133.56588877418295,"430"
"0.000",-3.126388037344441e-13,"158"
"0.000",439.66308064477516,"1703"
"0.000",-0.11603956719254427,"459"
"0.000",98.33286747603256,"1783"
"0.000",-3.126388037344441e-13,"1588"
"0.000",172.36711208058423,"2051"
"0.000",-2.329091830060449,"123"
"0.000",231.14591838051933,"881"
"0.000",2.6313095840408494,"544"
"0.000",12.913544183824072,"1631"
"0.000",254.48112499370035,"2120"
"0.000",0,"1680"
"0.000",300.1376341234883,"606"
"0.000",876.6512715072594,"2134"
"0.000",67.51176510325384,"1667"
"0.000",1174.9959459708207,"308"
"0.000",35.25921302451587,"1072"
"0.000",87.52574527450818,"1586"
"0.000",142.61597129558876,"614"
"0.000",23.43007181179196,"24"
"0.000",429.7437527702971,"966"
"0.000",92.07481014508659,"1607"
"0.000",-0.07949167750801678,"1055"
"0.000",181.57937112214978,"1188"
"0.000",2.013238882074276,"49"
"0.000",150.7349299818075,"1955"
"0.000",133.9458878003151,"1502"
"0.000",454.73196909068946,"1969"
"0.000",3.8880225278177676,"1642"
"0.000",-1.036377432676744,"1580"
"0.000",-5.684341886080802e-14,"477"
"0.000",142.74892133807177,"781"
"0.000",223.492467537126,"1554"
"0.000",414.92265726626425,"1362"
"0.000",565.9343150482248,"858"
"0.000",111.01831304241475,"1799"
"0.000",10.989034958167665,"1213"
"0.000",-700.1751239684767,"873"
"0.000",48.201501844747774,"1505"
"0.000",141.15078192263817,"1311"
"0.000",107.9600379396326,"414"
"0.000",29.838674848389196,"1053"
"0.000",927.3908014483766,"1452"
"0.000",1.6146595151693504,"735"
"0.000",402.3461640860038,"1813"
"0.000",3.631574457187554,"166"
"0.000",311.15637067724174,"1846"
"0.000",26.016678957380975,"1648"
"0.000",344.41141351529586,"2045"
"0.000",0,"410"
"0.000",55.56259559472315,"2211"
"0.000",829.3289575950773,"2011"
"0.000",0,"1381"
"0.000",0,"597"
"0.000",237.3426161900815,"193"
"0.000",36.5463133155168,"1435"
"0.000",288.32733012006713,"730"
"0.000",0.366823064788278,"548"
"0.000",-154.45336204523323,"1087"
"0.000",247.39381521224993,"1902"
"0.000",2.2966282057457477,"1635"
"0.000",52.62748012605054,"709"
"0.000",7.129882758499122,"47"
"0.000",31.331210695051595,"2180"
"0.000",0.64070356836379,"1105"
"0.000",0.16712511632121618,"886"
"0.000",389.74258848594144,"177"
"0.000",1521.1094933819893,"2001"
"0.000",835.8479062735591,"1405"
"0.000",42.303760654324066,"1231"
"0.000",0.5776761928894416,"1117"
"0.000",155.63185948691287,"110"
"0.000",134.16120682442545,"1710"
"0.000",-32.45217581316709,"557"
"0.000",122.51020170538666,"485"
"0.000",831.6549993409528,"1439"
"0.000",0.1970530913161923,"1081"
"0.000",75.89565175599958,"1102"
"0.000",85.3988294273446,"2106"
"0.000",32.946494179087296,"1453"
"0.000",305.8308767727693,"1198"
"0.000",-0.4170873412408156,"341"
"0.000",-244.94979298668983,"1506"
"0.000",213.86447382007128,"1195"
"0.000",115.5785254744146,"170"
"0.000",84.38483189061024,"712"
"0.000",-0.2839556309894249,"192"
"0.000",227.8441953071798,"1696"
"0.000",126.06592633939111,"1174"
"0.000",162.80556977378524,"1740"
"0.000",3.7673781978101175,"2170"
"0.000",0.2702093163632071,"1575"
"0.000",0.12946929297416432,"1835"
"0.000",118.49943320573118,"1365"
"0.000",1.865078558571085,"689"
"0.000",136.4952440531547,"674"
"0.000",195.53940914527396,"630"
"0.000",172.7531992111805,"575"
"0.000",47.257354927881856,"1723"
"0.000",0.09127945823132677,"1492"
"0.000",1.3107815102371632,"401"
"0.000",0.4435729066078551,"2191"
"0.000",321.2666953584492,"1456"
"0.000",0.32968140433091264,"1483"
"0.000",13.470082522641874,"739"
"0.000",195.5903713244075,"1094"
"0.000",336.19475540968347,"1948"
"0.000",97.68814736370717,"1110"
"0.000",98.65135749910846,"1743"
"0.000",30.84501564808,"741"
"0.000",0,"716"
"0.000",837.5216432283811,"897"
"0.000",1.4210854715202004e-14,"543"
"0.000",-53.13363003842143,"1562"
"0.000",3.2070180066601637,"1473"
"0.000",536.8436505992097,"85"
"0.000",27.553691439117415,"1130"
"0.000",1349.2143329965284,"21"
"0.000",355.5077540432507,"1814"
"0.000",156.80456995601267,"2119"
"0.000",566.4042102666856,"1765"
"0.000",3.2649013320148725,"1027"
"0.000",40.06241946316233,"1593"
"0.000",0,"1926"
"0.000",300.18398390890343,"1832"
"0.000",601.5736964313282,"635"
"0.000",-0.5156407553177473,"388"
"0.000",82.82393716444953,"151"
"0.000",425.1058047299196,"205"
"0.000",309.49214973871244,"2029"
"0.000",207.03987348629832,"325"
"0.000",75.78347991384803,"673"
"0.000",72.39040069284854,"895"
"0.000",464.3197478175075,"2066"
"0.000",76.08367919721216,"2084"
"0.000",-0.10680105289983999,"1638"
"0.000",85.55004405373593,"783"
"0.000",9.12391301517117,"1794"
"0.000",69.86771926247503,"1071"
"0.000",34.010901527348494,"1109"
"0.000",88.22413483602467,"277"
"0.000",444.0855735521929,"1777"
"0.000",105.94748372749032,"1842"
"0.000",-63.65134299113441,"284"
"0.000",18.289706748342297,"342"
"0.000",-212.73613926866582,"1133"
"0.000",152.02046608938133,"2137"
"0.000",-1.5631940186722204e-13,"1271"
"0.000",434.50559070281736,"1073"
"0.000",157.55650296996296,"588"
"0.000",53.95548606234878,"1019"
"0.000",1.117575162781364,"439"
"0.000",5.589733937762588,"46"
"0.000",-67.95968071320085,"586"
"0.000",0.18303484192520614,"336"
"0.000",67.58698774823353,"136"
"0.000",205.95989652244072,"139"
"0.000",113.71894458183445,"1537"
"0.000",151.28250209674326,"1033"
"0.000",-57.54847861421614,"425"
"0.000",2.196879733790013,"1040"
"0.000",9.936940772565507,"731"
"0.000",19.172689879886846,"403"
"0.000",-205.9503595693236,"1597"
"0.000",86.36851102429407,"2072"
"0.000",214.16047712566993,"654"
"0.000",9.13911325050664,"33"
"0.000",522.6023305723103,"1643"
"0.000",1.8474111129762605e-13,"549"
"0.000",152.01856225496073,"1858"
"0.000",-0.2138083419357315,"653"
"0.000",845.4669480800437,"1339"
"0.000",55.633907733951126,"130"
"0.000",0.6440138256314896,"1521"
"0.000",660.0559274154127,"765"
"0.000",551.8101344602251,"1277"
"0.000",679.2406620768869,"552"
"0.000",34.68685248914061,"887"
"0.000",82.5905835987849,"1772"
"0.000",304.14214017406516,"1669"
"0.000",-5.684341886080802e-14,"959"
"0.000",595.2649861315233,"1983"
"0.000",-3.126388037344441e-13,"386"
"0.000",314.92386084386294,"1797"
"0.000",0,"433"
"0.000",13.431633190616068,"1187"
"0.000",44.3513832035563,"437"
"0.000",3.331081103694018,"957"
"0.000",71.17521399010825,"1065"
"0.000",78.1613607925367,"998"
"0.000",615.5957952206204,"197"
"0.000",101.57446517018946,"1719"
"0.000",5.250931887977714,"999"
"0.000",59.95080802606362,"707"
"0.000",-0.879053079745816,"665"
"0.000",30.84501564808,"759"
"0.000",136.59294337306926,"482"
"0.000",-469.35822174561594,"1547"
"0.000",-122.90666899478428,"103"
"0.000",0,"1252"
"0.000",852.4355161727156,"1236"
"0.000",44.397833847398374,"420"
"0.000",35.94766705631102,"1651"
"0.000",-85.02135201575636,"1722"
"0.000",976.6447800760891,"1322"
"0.000",22.46876105213022,"845"
"0.000",250.78612845013188,"1985"
"0.000",183.3567843902997,"1761"
"0.000",-62.31701324804105,"1069"
"0.000",38.07715632984697,"2100"
"0.000",1.8474111129762605e-13,"1043"
"0.000",0,"602"
"0.000",4.10442789981208,"2122"
"0.000",115.63408657748677,"691"
"0.000",79.57489132493669,"697"
"0.000",174.79607836452521,"705"
"0.000",-0.07631083489921764,"2112"
"0.000",459.9572762923608,"104"
"0.000",-8.786702975752405,"1032"
"0.000",327.2156505647454,"171"
"0.000",-253.75272737819168,"1729"
"0.000",501.4243028029587,"1988"
"0.000",7.210779290703513,"604"
"0.000",-2.1846551108481123,"347"
"0.000",0,"179"
"0.000",1.7534265759303196,"562"
"0.000",87.18652859132553,"2079"
"0.000",558.4852255881598,"636"
"0.000",0,"1228"
"0.000",824.3051201325425,"1652"
"0.000",389.6215432886906,"1518"
"0.000",0,"1387"
"0.000",4.141215485728139,"1819"
"0.000",483.1302716713147,"2030"
"0.000",1.2016292072196535,"1611"
"0.000",284.2885623759022,"1724"
"0.000",58.17362609943962,"1746"
"0.000",-0.4306006149605821,"2004"
"0.000",1097.0502525942036,"692"
"0.000",134.42827097110148,"1369"
"0.000",1047.9293694423661,"581"
"0.000",102.11054440876254,"2174"
"0.000",4.924112107699784,"109"
"0.000",388.1110336552874,"133"
"0.000",7.1108726083243425,"1134"
"0.000",-8.215897401844956,"1237"
"0.000",156.65680270352414,"1511"
"0.000",598.5999606723651,"1818"
"0.000",64.08208308280189,"603"
"0.000",60.46048453440025,"383"
"0.000",138.13185350306443,"757"
"0.000",332.05423268574623,"2188"
"0.000",346.688420471723,"771"
"0.000",218.46820606546623,"2154"
"0.000",514.2222306752368,"2088"
"0.000",257.0352210867064,"1875"
"0.000",189.12715099425697,"1618"
"0.000",155.2708352629509,"1402"
"0.000",-5.684341886080802e-14,"432"
"0.000",-0.2317131195448212,"1582"
"0.000",388.97851560547264,"319"
"0.000",350.41027017075254,"1347"
"0.000",0,"1"
"0.000",0.5697698024034423,"1417"
"0.000",121.58505357399459,"346"
"0.000",-40.80954745117418,"71"
"0.000",-48.584804693802354,"267"
"0.000",1175.5682939307153,"68"
"0.000",127.54716969174348,"773"
"0.000",110.64789379465371,"1817"
"0.000",200.03345957171558,"80"
"0.000",797.445956279734,"2192"
"0.000",-0.3116086186689131,"861"
"0.000",138.13185350306443,"738"
"0.000",0,"797"
"0.000",11.846486890704739,"1633"
"0.000",1024.104064193182,"582"
"0.000",0,"1676"
"0.000",177.42639730818019,"1095"
"0.000",0.6250853698827967,"2013"
"0.000",763.3810435728954,"1386"
"0.000",6.58806291631187,"751"
"0.000",17.24071976920834,"237"
"0.000",140.72557447775742,"262"
"0.000",24.652382542195255,"1892"
"0.000",72.40332629391187,"337"
"0.000",-254.80457802909652,"1689"
"0.000",253.53773255767052,"1997"
"0.000",413.11807835003856,"504"
"0.000",475.2425953381866,"1504"
"0.000",129.66283480512533,"399"
"0.000",85.68459514331454,"1699"
"0.000",291.15128052059754,"547"
"0.000",13.470082522641874,"737"
"0.000",96.17743355496117,"569"
"0.000",86.11073673639544,"124"
"0.000",-0.16285463666328326,"452"
"0.000",197.7917441512663,"798"
"0.000",0,"200"
"0.000",115.04238763879623,"2212"
"0.000",96.19375556378748,"990"
"0.000",5.684341886080802e-14,"685"
"0.000",1109.1780893118764,"905"
"0.000",0.6626141903314391,"1379"
"0.000",-42.25816388857709,"973"
"0.000",225.53672251426457,"79"
"0.000",453.9996579206768,"2056"
"0.000",-3.7354545998382065,"1925"
"0.000",-119.88194585449273,"1895"
"0.000",55.441682865442345,"1448"
"0.000",1.1635756057113582,"2144"
"0.000",13.010197224878826,"1116"
"0.000",-53.1336300384211,"1290"
"0.000",13.420674500350003,"2020"
"0.000",450.2302272412555,"997"
"0.000",-2.5579538487363607e-13,"1280"
"0.000",371.49092172740677,"1029"
"0.000",757.1850666239764,"616"
"0.000",162.07823557241534,"1211"
"0.000",-78.55937787467448,"83"
"0.000",215.6270034613569,"542"
"0.000",144.71504617004337,"395"
"0.000",-470.32915990956195,"1294"
"0.000",651.1983037632453,"882"
"0.000",167.44289103975711,"955"
"0.000",1261.4081879540445,"1876"
"0.000",50.746777702577205,"1304"
"0.000",90.01357184288975,"1590"
"0.000",507.6159137340361,"1904"
"0.000",226.00881473014192,"801"
"0.000",101.87829974270068,"1302"
"0.000",147.28375867788566,"223"
"0.000",-88.7008991174316,"1512"
"0.000",0.04916770024028949,"362"
"0.000",0.10731294641175282,"221"
"0.000",87.17617616528499,"1207"
"0.000",169.43450890840444,"1288"
"0.000",229.16151620114294,"2070"
"0.000",18.246952561387985,"2048"
"0.000",1.7677037749254225,"111"
"0.000",38.97797891499476,"1093"
"0.000",14.120381670715403,"1076"
"0.000",-77.4992411917121,"1709"
"0.000",93.69395923064295,"968"
"0.000",88.24314330302532,"1659"
